Run 14989
Subrun 399
Event 3990012
Cluster 0
33.9672 1.35 61.55
33.9672 1.35 57.05
33.9672 1.35 52.55
33.9672 -1.05 25.55
33.9672 -1.05 43.55
33.9672 -1.05 39.05
33.9672 -1.05 34.55
33.9672 -1.05 30.05
34.4492 0.15 25.55
34.4492 0.15 43.55
34.4492 0.15 34.55
34.4492 0.15 30.05
34.1021 3.15 75.05
34.1021 3.15 57.05
34.1021 3.15 52.55
34.1021 0.75 25.55
34.1021 0.75 43.55
34.1021 0.75 39.05
34.1021 0.75 34.55
34.1021 0.75 30.05
34.025 3.45 75.05
34.025 3.45 84.05
34.025 3.45 61.55
34.025 3.45 57.05
34.025 3.45 52.55
34.025 1.05 25.55
34.025 1.05 43.55
34.025 1.05 39.05
34.025 1.05 34.55
34.025 1.05 30.05
33.543 2.85 79.55
33.543 2.85 75.05
33.543 2.85 84.05
33.543 2.85 66.05
33.543 2.85 61.55
33.543 2.85 57.05
33.6972 1.95 79.55
33.6972 1.95 75.05
33.6972 1.95 84.05
33.6972 1.95 66.05
33.6972 1.95 61.55
33.6972 1.95 57.05
33.6972 1.95 52.55
33.7743 1.65 79.55
33.7743 1.65 75.05
33.7743 1.65 84.05
33.7743 1.65 66.05
33.7743 1.65 61.55
33.7743 1.65 57.05
33.7743 1.65 52.55
33.7743 -0.75 25.55
33.9286 1.35 75.05
33.9286 1.35 84.05
33.9286 1.35 66.05
33.9286 1.35 61.55
33.9286 1.35 57.05
33.9286 1.35 52.55
33.9286 -1.05 25.55
33.9286 -1.05 43.55
33.9286 -1.05 39.05
33.9286 -1.05 34.55
33.543 2.85 79.25
33.543 2.85 74.75
33.543 2.85 83.75
33.543 2.85 65.75
33.543 2.85 61.25
33.543 2.85 56.75
33.6972 1.95 79.25
33.6972 1.95 74.75
33.6972 1.95 83.75
33.6972 1.95 65.75
33.6972 1.95 61.25
33.6972 1.95 56.75
33.6972 1.95 52.25
33.8129 1.65 79.25
33.8129 1.65 74.75
33.8129 1.65 83.75
33.8129 1.65 65.75
33.8129 1.65 61.25
33.8129 1.65 56.75
33.8129 1.65 52.25
33.8129 -0.75 25.25
33.8129 -0.75 43.25
33.8129 -0.75 38.75
33.8707 2.85 73.25
33.8707 2.85 82.25
33.8707 2.85 64.25
33.8707 2.85 59.75
33.8707 2.85 55.25
33.8707 2.85 50.75
33.8707 0.45 23.75
33.8707 0.45 41.75
33.8707 0.45 37.25
33.8707 0.45 32.75
33.6008 2.85 77.75
33.6008 2.85 73.25
33.6008 2.85 82.25
33.6008 2.85 64.25
33.6008 2.85 59.75
33.6008 2.85 55.25
33.8322 1.65 77.75
33.8322 1.65 73.25
33.8322 1.65 82.25
33.8322 1.65 64.25
33.8322 1.65 59.75
33.8322 1.65 55.25
33.8322 1.65 50.75
33.8322 -0.75 23.75
33.8322 -0.75 41.75
33.8322 -0.75 37.25
33.5044 2.85 77.45
33.5044 2.85 72.95
33.5044 2.85 81.95
33.5044 2.85 63.95
33.5044 2.85 59.45
33.543 2.55 77.45
33.543 2.55 72.95
33.543 2.55 81.95
33.543 2.55 63.95
33.543 2.55 59.45
33.543 2.55 54.95
33.5622 2.25 77.45
33.5622 2.25 72.95
33.5622 2.25 81.95
33.5622 2.25 63.95
33.5622 2.25 59.45
33.5622 2.25 54.95
33.7936 1.65 77.45
33.7936 1.65 72.95
33.7936 1.65 81.95
33.7936 1.65 63.95
33.7936 1.65 59.45
33.7936 1.65 54.95
33.7936 1.65 50.45
33.7936 -0.75 23.45
33.7936 -0.75 41.45
Cluster 3
48.1392 4.05 85.55
48.1392 6.45 58.55
48.1392 6.45 85.55
48.1392 6.45 63.05
48.1392 6.45 81.05
48.1392 6.45 76.55
48.1392 4.05 81.05
48.1392 6.45 72.05
47.8885 4.35 85.55
47.8885 6.75 58.55
47.8885 6.75 85.55
47.8885 6.75 63.05
47.8885 6.75 81.05
47.8885 6.75 76.55
47.8885 4.35 81.05
48.2356 4.95 85.55
48.2356 7.35 58.55
48.2356 7.35 85.55
48.2356 7.35 63.05
48.2356 7.35 81.05
48.2356 7.35 76.55
48.2356 4.95 81.05
48.2356 7.35 72.05
48.2356 4.95 76.55
48.7562 7.35 58.55
48.7562 7.35 63.05
48.7562 4.95 76.55
48.7562 2.55 72.05
48.7562 2.55 67.55
48.7562 7.35 54.05
49.4503 7.35 49.55
49.4503 7.35 45.05
49.4503 2.55 58.55
49.4503 7.35 40.55
49.4503 2.55 54.05
49.4503 7.35 36.05
49.4503 7.35 31.55
49.4503 2.55 49.55
49.4503 7.35 22.55
49.2383 7.65 54.05
49.2383 7.65 49.55
49.2383 7.65 45.05
49.2383 2.85 63.05
49.2383 2.85 58.55
49.2383 7.65 40.55
49.2383 2.85 54.05
49.2383 7.65 36.05
48.8141 7.95 58.55
48.8141 7.95 63.05
48.8141 5.55 76.55
48.8141 3.15 72.05
48.8141 3.15 67.55
48.8141 7.95 54.05
48.8141 7.95 49.55
49.0069 7.95 58.55
49.0069 3.15 72.05
49.0069 3.15 67.55
49.0069 7.95 54.05
49.0069 7.95 49.55
49.0069 7.95 45.05
49.0069 3.15 63.05
49.0069 3.15 58.55
48.6212 8.25 58.55
48.6212 8.25 63.05
48.6212 5.85 81.05
48.6212 8.25 72.05
48.6212 5.85 76.55
48.6212 3.45 72.05
48.6212 3.45 67.55
48.6212 8.25 54.05
47.8885 4.35 85.85
47.8885 6.75 58.85
47.8885 6.75 85.85
47.8885 6.75 63.35
47.8885 6.75 81.35
47.8885 6.75 76.85
47.8885 4.35 81.35
48.2549 4.95 85.85
48.2549 7.35 58.85
48.2549 7.35 85.85
48.2549 7.35 63.35
48.2549 7.35 81.35
48.2549 7.35 76.85
48.2549 4.95 81.35
48.2549 7.35 72.35
48.2549 4.95 76.85
48.467 7.35 58.85
48.467 7.35 85.85
48.467 7.35 63.35
48.467 7.35 81.35
48.467 7.35 76.85
48.467 4.95 81.35
48.467 7.35 72.35
48.467 4.95 76.85
48.467 2.55 72.35
48.8141 7.35 58.85
48.8141 7.35 63.35
48.8141 4.95 76.85
48.8141 2.55 72.35
48.8141 2.55 67.85
48.8141 7.35 54.35
48.8141 7.35 49.85
49.219 7.65 54.35
49.219 7.65 49.85
49.219 7.65 45.35
49.219 2.85 63.35
49.219 2.85 58.85
49.219 7.65 40.85
49.219 2.85 54.35
49.219 7.65 36.35
49.0069 7.95 58.85
49.0069 3.15 72.35
49.0069 3.15 67.85
49.0069 7.95 54.35
49.0069 7.95 49.85
49.0069 7.95 45.35
49.0069 3.15 63.35
49.0069 3.15 58.85
48.3899 3.75 84.95
48.3899 6.15 57.95
48.3899 6.15 84.95
48.3899 6.15 62.45
48.3899 6.15 80.45
48.3899 6.15 75.95
48.3899 3.75 80.45
48.3899 6.15 71.45
48.3899 3.75 75.95
47.9078 4.35 84.95
47.9078 6.75 57.95
47.9078 6.75 84.95
47.9078 6.75 62.45
47.9078 6.75 80.45
47.9078 6.75 75.95
47.9078 4.35 80.45
48.4477 7.35 57.95
48.4477 7.35 84.95
48.4477 7.35 62.45
48.4477 7.35 80.45
48.4477 7.35 75.95
48.4477 4.95 80.45
48.4477 7.35 71.45
48.4477 4.95 75.95
48.4477 2.55 71.45
49.2383 7.65 53.45
49.2383 7.65 48.95
49.2383 7.65 44.45
49.2383 2.85 62.45
49.2383 2.85 57.95
49.2383 7.65 39.95
49.2383 2.85 53.45
49.2383 7.65 35.45
48.8141 7.95 57.95
48.8141 7.95 62.45
48.8141 5.55 75.95
48.8141 3.15 71.45
48.8141 3.15 66.95
48.8141 7.95 53.45
48.8141 7.95 48.95
48.5827 8.25 57.95
48.5827 8.25 62.45
48.5827 8.25 75.95
48.5827 5.85 80.45
48.5827 8.25 71.45
48.5827 5.85 75.95
48.5827 3.45 71.45
48.5827 3.45 66.95
48.5827 8.25 53.45
48.3899 3.75 85.25
48.3899 6.15 58.25
48.3899 6.15 85.25
48.3899 6.15 62.75
48.3899 6.15 80.75
48.3899 6.15 76.25
48.3899 3.75 80.75
48.3899 6.15 71.75
48.3899 3.75 76.25
48.1006 4.05 85.25
48.1006 6.45 58.25
48.1006 6.45 85.25
48.1006 6.45 62.75
48.1006 6.45 80.75
48.1006 6.45 76.25
48.1006 4.05 80.75
48.1006 6.45 71.75
47.8885 4.35 85.25
47.8885 6.75 58.25
47.8885 6.75 85.25
47.8885 6.75 62.75
47.8885 6.75 80.75
47.8885 6.75 76.25
47.8885 4.35 80.75
48.2356 4.65 85.25
48.2356 7.05 58.25
48.2356 7.05 85.25
48.2356 7.05 62.75
48.2356 7.05 80.75
48.2356 7.05 76.25
48.2356 4.65 80.75
48.2356 7.05 71.75
48.2356 4.65 76.25
48.2163 4.95 85.25
48.2163 7.35 58.25
48.2163 7.35 85.25
48.2163 7.35 62.75
48.2163 7.35 80.75
48.2163 7.35 76.25
48.2163 4.95 80.75
48.2163 7.35 71.75
48.2163 4.95 76.25
49.2575 7.65 53.75
49.2575 7.65 49.25
49.2575 7.65 44.75
49.2575 2.85 62.75
49.2575 2.85 58.25
49.2575 7.65 40.25
49.2575 2.85 53.75
49.2575 7.65 35.75
48.8141 7.95 58.25
48.8141 7.95 62.75
48.8141 5.55 76.25
48.8141 3.15 71.75
48.8141 3.15 67.25
48.8141 7.95 53.75
48.8141 7.95 49.25
48.5827 8.25 58.25
48.5827 8.25 62.75
48.5827 8.25 76.25
48.5827 5.85 80.75
48.5827 8.25 71.75
48.5827 5.85 76.25
48.5827 3.45 71.75
48.5827 3.45 67.25
48.5827 8.25 53.75
47.9271 4.35 84.35
47.9271 6.75 57.35
47.9271 6.75 84.35
47.9271 6.75 61.85
47.9271 6.75 79.85
47.9271 6.75 75.35
47.9271 4.35 79.85
48.2549 4.95 84.35
48.2549 7.35 57.35
48.2549 7.35 84.35
48.2549 7.35 61.85
48.2549 7.35 79.85
48.2549 7.35 75.35
48.2549 4.95 79.85
48.2549 7.35 70.85
48.2549 4.95 75.35
49.084 7.65 57.35
49.084 2.85 66.35
49.084 7.65 52.85
49.084 7.65 48.35
49.084 7.65 43.85
49.084 2.85 61.85
49.084 2.85 57.35
49.084 7.65 39.35
48.8526 7.95 57.35
48.8526 7.95 61.85
48.8526 3.15 70.85
48.8526 3.15 66.35
48.8526 7.95 52.85
48.8526 7.95 48.35
48.8526 7.95 43.85
48.8526 3.15 61.85
48.6212 8.25 57.35
48.6212 8.25 61.85
48.6212 5.85 79.85
48.6212 8.25 70.85
48.6212 5.85 75.35
48.6212 3.45 70.85
48.6212 3.45 66.35
48.6212 8.25 52.85
47.9271 4.35 84.65
47.9271 6.75 57.65
47.9271 6.75 84.65
47.9271 6.75 62.15
47.9271 6.75 80.15
47.9271 6.75 75.65
47.9271 4.35 80.15
48.2549 4.95 84.65
48.2549 7.35 57.65
48.2549 7.35 84.65
48.2549 7.35 62.15
48.2549 7.35 80.15
48.2549 7.35 75.65
48.2549 4.95 80.15
48.2549 7.35 71.15
48.2549 4.95 75.65
48.6791 7.35 57.65
48.6791 7.35 62.15
48.6791 4.95 75.65
48.6791 2.55 71.15
48.6791 2.55 66.65
48.6791 7.35 53.15
49.1226 2.85 66.65
49.1226 7.65 53.15
49.1226 7.65 48.65
49.1226 7.65 44.15
49.1226 2.85 62.15
49.1226 2.85 57.65
49.1226 7.65 39.65
49.3154 7.65 48.65
49.3154 7.65 44.15
49.3154 2.85 62.15
49.3154 2.85 57.65
49.3154 7.65 39.65
49.3154 2.85 53.15
49.3154 7.65 35.15
48.8333 7.95 57.65
48.8333 7.95 62.15
48.8333 5.55 75.65
48.8333 3.15 71.15
48.8333 3.15 66.65
48.8333 7.95 53.15
48.8333 7.95 48.65
48.8333 7.95 44.15
48.8333 3.15 62.15
48.6212 8.25 57.65
48.6212 8.25 62.15
48.6212 5.85 80.15
48.6212 8.25 71.15
48.6212 5.85 75.65
48.6212 3.45 71.15
48.6212 3.45 66.65
48.6212 8.25 53.15
48.6984 8.25 56.45
48.6984 8.25 60.95
48.6984 5.85 74.45
48.6984 3.45 69.95
48.6984 3.45 65.45
48.6984 8.25 51.95
48.8912 7.95 56.45
48.8912 7.95 60.95
48.8912 3.15 69.95
48.8912 3.15 65.45
48.8912 7.95 51.95
48.8912 7.95 47.45
48.8912 7.95 42.95
48.8912 3.15 60.95
48.8912 3.15 56.45
49.1226 2.85 65.45
49.1226 7.65 51.95
49.1226 7.65 47.45
49.1226 7.65 42.95
49.1226 2.85 60.95
49.1226 2.85 56.45
49.1226 7.65 38.45
48.4091 7.35 56.45
48.4091 7.35 83.45
48.4091 7.35 60.95
48.4091 7.35 78.95
48.4091 7.35 74.45
48.4091 4.95 78.95
48.4091 7.35 69.95
48.4091 4.95 74.45
47.9849 4.35 83.45
47.9849 6.75 56.45
47.9849 6.75 83.45
47.9849 6.75 60.95
47.9849 6.75 78.95
47.9849 6.75 74.45
47.9849 4.35 78.95
47.9849 6.75 69.95
48.467 6.15 56.45
48.467 6.15 83.45
48.467 6.15 60.95
48.467 6.15 78.95
48.467 6.15 74.45
48.467 3.75 78.95
48.467 6.15 69.95
48.467 3.75 74.45
48.467 1.35 69.95
48.9105 7.95 56.15
48.9105 7.95 60.65
48.9105 3.15 69.65
48.9105 3.15 65.15
48.9105 7.95 51.65
48.9105 7.95 47.15
48.9105 7.95 42.65
48.9105 3.15 60.65
48.9105 3.15 56.15
49.1226 2.85 65.15
49.1226 7.65 51.65
49.1226 7.65 47.15
49.1226 7.65 42.65
49.1226 2.85 60.65
49.1226 2.85 56.15
49.1226 7.65 38.15
48.2356 4.95 83.15
48.2356 7.35 56.15
48.2356 7.35 83.15
48.2356 7.35 60.65
48.2356 7.35 78.65
48.2356 7.35 74.15
48.2356 4.95 78.65
48.2356 7.35 69.65
48.2356 4.95 74.15
48.6984 7.35 56.15
48.6984 7.35 60.65
48.6984 4.95 74.15
48.6984 2.55 69.65
48.6984 2.55 65.15
48.6984 7.35 51.65
48.0042 4.35 83.15
48.0042 6.75 56.15
48.0042 6.75 83.15
48.0042 6.75 60.65
48.0042 6.75 78.65
48.0042 6.75 74.15
48.0042 4.35 78.65
48.0042 6.75 69.65
48.7176 8.25 55.85
48.7176 8.25 60.35
48.7176 5.85 73.85
48.7176 3.45 69.35
48.7176 3.45 64.85
48.7176 8.25 51.35
48.9105 7.95 55.85
48.9105 7.95 60.35
48.9105 3.15 69.35
48.9105 3.15 64.85
48.9105 7.95 51.35
48.9105 7.95 46.85
48.9105 7.95 42.35
48.9105 3.15 60.35
48.9105 3.15 55.85
49.1418 2.85 64.85
49.1418 7.65 51.35
49.1418 7.65 46.85
49.1418 7.65 42.35
49.1418 2.85 60.35
49.1418 2.85 55.85
49.1418 7.65 37.85
48.2549 4.95 82.85
48.2549 7.35 55.85
48.2549 7.35 82.85
48.2549 7.35 60.35
48.2549 7.35 78.35
48.2549 7.35 73.85
48.2549 4.95 78.35
48.2549 7.35 69.35
48.2549 4.95 73.85
49.6046 2.25 55.85
49.6046 7.05 37.85
49.6046 2.25 51.35
49.6046 7.05 33.35
49.6046 7.05 28.85
49.6046 2.25 46.85
49.6046 7.05 19.85
49.6046 7.05 24.35
48.7562 8.25 55.55
48.7562 8.25 60.05
48.7562 5.85 73.55
48.7562 3.45 69.05
48.7562 3.45 64.55
48.7562 8.25 51.05
48.6405 7.95 55.55
48.6405 7.95 60.05
48.6405 7.95 69.05
48.6405 5.55 73.55
48.6405 3.15 69.05
48.6405 3.15 64.55
48.6405 7.95 51.05
48.9105 7.95 55.55
48.9105 7.95 60.05
48.9105 3.15 69.05
48.9105 3.15 64.55
48.9105 7.95 51.05
48.9105 7.95 46.55
48.9105 7.95 42.05
48.9105 3.15 60.05
48.9105 3.15 55.55
48.6598 7.65 55.55
48.6598 7.65 60.05
48.6598 7.65 69.05
48.6598 5.25 73.55
48.6598 2.85 69.05
48.6598 2.85 64.55
48.6598 7.65 51.05
49.1611 2.85 64.55
49.1611 7.65 51.05
49.1611 7.65 46.55
49.1611 7.65 42.05
49.1611 2.85 60.05
49.1611 2.85 55.55
49.1611 7.65 37.55
48.197 4.95 82.55
48.197 7.35 55.55
48.197 7.35 82.55
48.197 7.35 60.05
48.197 7.35 78.05
48.197 7.35 73.55
48.197 4.95 78.05
48.197 7.35 69.05
48.197 4.95 73.55
49.0069 7.95 54.65
49.0069 3.15 68.15
49.0069 3.15 63.65
49.0069 7.95 50.15
49.0069 7.95 45.65
49.0069 7.95 41.15
49.0069 3.15 59.15
49.0069 3.15 54.65
49.1997 2.85 63.65
49.1997 7.65 50.15
49.1997 7.65 45.65
49.1997 7.65 41.15
49.1997 2.85 59.15
49.1997 2.85 54.65
49.1997 7.65 36.65
49.1997 2.85 50.15
48.2549 4.95 81.65
48.2549 7.35 54.65
48.2549 7.35 81.65
48.2549 7.35 59.15
48.2549 7.35 77.15
48.2549 7.35 72.65
48.2549 4.95 77.15
48.2549 7.35 68.15
48.2549 4.95 72.65
48.467 7.35 54.65
48.467 7.35 81.65
48.467 7.35 59.15
48.467 7.35 77.15
48.467 7.35 72.65
48.467 4.95 77.15
48.467 7.35 68.15
48.467 4.95 72.65
48.467 2.55 68.15
48.7562 7.35 54.65
48.7562 7.35 59.15
48.7562 4.95 72.65
48.7562 2.55 68.15
48.7562 2.55 63.65
48.7562 7.35 50.15
49.4311 7.35 45.65
49.4311 7.35 41.15
49.4311 2.55 59.15
49.4311 2.55 54.65
49.4311 7.35 36.65
49.4311 2.55 50.15
49.4311 7.35 32.15
49.4311 7.35 27.65
49.4311 2.55 45.65
49.4311 7.35 18.65
48.0813 4.05 81.65
48.0813 6.45 54.65
48.0813 6.45 81.65
48.0813 6.45 59.15
48.0813 6.45 77.15
48.0813 6.45 72.65
48.0813 4.05 77.15
48.0813 6.45 68.15
49.8938 6.75 31.85
49.8938 1.95 49.85
49.8938 6.75 22.85
49.8938 6.75 27.35
49.8938 6.75 18.35
49.8938 1.95 45.35
49.8938 1.95 40.85
49.4889 7.65 45.35
49.4889 2.85 58.85
49.4889 7.65 40.85
49.4889 2.85 54.35
49.4889 7.65 36.35
49.4889 7.65 31.85
49.4889 2.85 49.85
49.4889 7.65 22.85
49.4889 7.65 27.35
49.3539 7.65 49.85
49.3539 7.65 45.35
49.3539 2.85 63.35
49.3539 2.85 58.85
49.3539 7.65 40.85
49.3539 2.85 54.35
49.3539 7.65 36.35
49.3539 7.65 31.85
49.3539 2.85 49.85
49.6817 7.65 40.85
49.6817 2.85 54.35
49.6817 7.65 36.35
49.6817 7.65 31.85
49.6817 2.85 49.85
49.6817 7.65 22.85
49.6817 7.65 27.35
49.6817 7.65 18.35
49.6817 2.85 45.35
51.0507 0.45 27.35
51.0507 0.45 22.85
51.0507 0.45 18.35
50.8772 0.75 31.85
50.8772 0.75 27.35
50.8772 0.75 22.85
50.8772 0.75 18.35
50.7037 3.45 36.35
50.7037 1.05 31.85
50.7037 1.05 27.35
50.7037 1.05 22.85
50.0866 1.65 48.95
50.0866 6.45 21.95
50.0866 6.45 26.45
50.0866 6.45 17.45
50.0866 1.65 44.45
50.0866 1.65 39.95
50.1252 7.35 21.95
50.1252 7.35 26.45
50.1252 7.35 17.45
50.1252 2.55 44.45
50.1252 2.55 39.95
50.1252 2.55 35.45
49.4503 7.65 48.95
49.4503 7.65 44.45
49.4503 2.85 57.95
49.4503 7.65 39.95
49.4503 2.85 53.45
49.4503 7.65 35.45
49.4503 7.65 30.95
49.4503 2.85 48.95
49.4503 7.65 21.95
50.6073 2.85 35.45
50.6073 0.45 30.95
50.6073 0.45 26.45
50.9543 0.75 26.45
50.9543 0.75 21.95
50.9543 0.75 17.45
50.5687 8.25 17.45
50.5687 3.45 35.45
50.5687 1.05 30.95
50.5687 1.05 26.45
49.9131 6.75 30.65
49.9131 1.95 48.65
49.9131 6.75 21.65
49.9131 6.75 26.15
49.9131 6.75 17.15
49.9131 1.95 44.15
49.9131 1.95 39.65
49.4118 7.65 48.65
49.4118 7.65 44.15
49.4118 2.85 62.15
49.4118 2.85 57.65
49.4118 7.65 39.65
49.4118 2.85 53.15
49.4118 7.65 35.15
49.4118 7.65 30.65
49.4118 2.85 48.65
50.3759 6.15 20.75
50.3759 6.15 16.25
50.3759 1.35 38.75
50.3759 1.35 34.25
50.3759 -1.05 29.75
50.1831 7.35 20.75
50.1831 7.35 25.25
50.1831 7.35 16.25
50.1831 2.55 43.25
50.1831 2.55 38.75
50.1831 2.55 34.25
49.4503 7.65 47.75
49.4503 7.65 43.25
49.4503 2.85 56.75
49.4503 7.65 38.75
49.4503 2.85 52.25
49.4503 7.65 34.25
49.4503 7.65 29.75
49.4503 2.85 47.75
49.4503 7.65 20.75
50.7615 0.75 29.75
50.7615 0.75 25.25
50.7615 0.75 20.75
50.5494 8.25 16.25
50.5494 3.45 34.25
50.5494 1.05 29.75
50.5494 1.05 25.25
50.3759 6.15 20.45
50.3759 6.15 15.95
50.3759 1.35 38.45
50.3759 1.35 33.95
50.3759 -1.05 29.45
49.3154 7.65 47.45
49.3154 7.65 42.95
49.3154 2.85 60.95
49.3154 2.85 56.45
49.3154 7.65 38.45
49.3154 2.85 51.95
49.3154 7.65 33.95
49.6046 2.85 56.45
49.6046 7.65 38.45
49.6046 2.85 51.95
49.6046 7.65 33.95
49.6046 7.65 29.45
49.6046 2.85 47.45
49.6046 7.65 20.45
49.6046 7.65 24.95
50.8193 0.75 29.45
50.8193 0.75 24.95
50.8193 0.75 20.45
50.8193 0.75 15.95
50.5687 8.25 15.95
50.5687 3.45 33.95
50.5687 1.05 29.45
50.5687 1.05 24.95
50.588 8.25 15.35
50.588 3.45 33.35
50.588 1.05 28.85
50.588 1.05 24.35
50.7808 0.75 28.85
50.7808 0.75 24.35
50.7808 0.75 19.85
49.3925 7.65 46.85
49.3925 7.65 42.35
49.3925 2.85 60.35
49.3925 2.85 55.85
49.3925 7.65 37.85
49.3925 2.85 51.35
49.3925 7.65 33.35
49.3925 7.65 28.85
49.3925 2.85 46.85
51.0122 0.45 24.35
51.0122 0.45 19.85
51.0122 0.45 15.35
51.1857 0.15 19.85
51.1857 0.15 15.35
50.3951 6.15 19.85
50.3951 6.15 15.35
50.3951 1.35 37.85
50.3951 1.35 33.35
50.3951 -1.05 28.85
50.5687 8.25 15.65
50.5687 3.45 33.65
50.5687 1.05 29.15
50.5687 1.05 24.65
50.8001 0.75 29.15
50.8001 0.75 24.65
50.8001 0.75 20.15
50.8001 0.75 15.65
49.6432 2.85 56.15
49.6432 7.65 38.15
49.6432 2.85 51.65
49.6432 7.65 33.65
49.6432 7.65 29.15
49.6432 2.85 47.15
49.6432 7.65 20.15
49.6432 7.65 24.65
49.6432 7.65 15.65
49.6432 2.85 42.65
49.3347 7.65 47.15
49.3347 7.65 42.65
49.3347 2.85 60.65
49.3347 2.85 56.15
49.3347 7.65 38.15
49.3347 2.85 51.65
49.3347 7.65 33.65
49.3347 7.65 29.15
51.1857 0.15 20.15
51.1857 0.15 15.65
49.8167 2.25 51.65
49.8167 7.05 33.65
49.8167 7.05 29.15
49.8167 2.25 47.15
49.8167 7.05 20.15
49.8167 7.05 24.65
49.8167 7.05 15.65
49.8167 2.25 42.65
50.3566 6.15 20.15
50.3566 6.15 15.65
50.3566 1.35 38.15
50.3566 1.35 33.65
50.3566 -1.05 29.15
50.6265 3.45 32.75
50.6265 1.05 28.25
50.6265 1.05 23.75
50.6265 1.05 19.25
50.8193 0.75 28.25
50.8193 0.75 23.75
50.8193 0.75 19.25
50.8193 0.75 14.75
49.3925 7.65 46.25
49.3925 7.65 41.75
49.3925 2.85 59.75
49.3925 2.85 55.25
49.3925 7.65 37.25
49.3925 2.85 50.75
49.3925 7.65 32.75
49.3925 7.65 28.25
49.3925 2.85 46.25
50.4337 6.15 14.75
50.4337 1.35 37.25
50.4337 1.35 32.75
50.4337 -1.05 28.25
50.6073 3.45 33.05
50.6073 1.05 28.55
50.6073 1.05 24.05
50.8001 0.75 28.55
50.8001 0.75 24.05
50.8001 0.75 19.55
50.8001 0.75 15.05
49.2961 7.65 46.55
49.2961 7.65 42.05
49.2961 2.85 60.05
49.2961 2.85 55.55
49.2961 7.65 37.55
49.2961 2.85 51.05
49.2961 7.65 33.05
49.4696 7.65 46.55
49.4696 7.65 42.05
49.4696 2.85 55.55
49.4696 7.65 37.55
49.4696 2.85 51.05
49.4696 7.65 33.05
49.4696 7.65 28.55
49.4696 2.85 46.55
49.4696 7.65 19.55
49.3732 7.65 45.65
49.3732 7.65 41.15
49.3732 2.85 59.15
49.3732 2.85 54.65
49.3732 7.65 36.65
49.3732 2.85 50.15
49.3732 7.65 32.15
49.3732 7.65 27.65
49.3732 2.85 45.65
49.4889 7.65 41.15
49.4889 2.85 54.65
49.4889 7.65 36.65
49.4889 2.85 50.15
49.4889 7.65 32.15
49.4889 7.65 27.65
49.4889 2.85 45.65
49.4889 7.65 18.65
49.4889 7.65 23.15
49.701 7.65 36.65
49.701 2.85 50.15
49.701 7.65 32.15
49.701 7.65 27.65
49.701 2.85 45.65
49.701 7.65 18.65
49.701 7.65 23.15
49.701 7.65 14.15
49.701 2.85 41.15
50.6651 3.45 32.45
50.6651 1.05 27.95
50.6651 1.05 23.45
50.6651 1.05 18.95
50.8193 0.75 27.95
50.8193 0.75 23.45
50.8193 0.75 18.95
50.8193 0.75 14.45
49.3732 7.65 45.95
49.3732 7.65 41.45
49.3732 2.85 59.45
49.3732 2.85 54.95
49.3732 7.65 36.95
49.3732 2.85 50.45
49.3732 7.65 32.45
49.3732 7.65 27.95
49.3732 2.85 45.95
49.5468 7.65 41.45
49.5468 2.85 54.95
49.5468 7.65 36.95
49.5468 2.85 50.45
49.5468 7.65 32.45
49.5468 7.65 27.95
49.5468 2.85 45.95
49.5468 7.65 18.95
49.5468 7.65 23.45
50.453 6.15 14.45
50.453 1.35 36.95
50.453 1.35 32.45
50.453 -1.05 27.95
49.8745 1.95 54.05
49.8745 6.75 31.55
49.8745 1.95 49.55
49.8745 6.75 22.55
49.8745 6.75 27.05
49.8745 6.75 18.05
49.8745 1.95 45.05
49.8745 1.95 40.55
49.3539 7.65 49.55
49.3539 7.65 45.05
49.3539 2.85 63.05
49.3539 2.85 58.55
49.3539 7.65 40.55
49.3539 2.85 54.05
49.3539 7.65 36.05
49.3539 7.65 31.55
49.3539 2.85 49.55
49.6239 2.85 58.55
49.6239 7.65 40.55
49.6239 2.85 54.05
49.6239 7.65 36.05
49.6239 7.65 31.55
49.6239 2.85 49.55
49.6239 7.65 22.55
49.6239 7.65 27.05
50.8579 0.75 31.55
50.8579 0.75 27.05
50.8579 0.75 22.55
50.8579 0.75 18.05
50.6844 3.45 36.05
50.6844 1.05 31.55
50.6844 1.05 27.05
50.6844 1.05 22.55
49.8745 1.95 53.75
49.8745 6.75 31.25
49.8745 1.95 49.25
49.8745 6.75 22.25
49.8745 6.75 26.75
49.8745 6.75 17.75
49.8745 1.95 44.75
49.8745 1.95 40.25
50.1445 7.35 22.25
50.1445 7.35 26.75
50.1445 7.35 17.75
50.1445 2.55 44.75
50.1445 2.55 40.25
50.1445 2.55 35.75
49.5082 7.65 44.75
49.5082 2.85 58.25
49.5082 7.65 40.25
49.5082 2.85 53.75
49.5082 7.65 35.75
49.5082 7.65 31.25
49.5082 2.85 49.25
49.5082 7.65 22.25
49.5082 7.65 26.75
49.701 7.65 40.25
49.701 2.85 53.75
49.701 7.65 35.75
49.701 7.65 31.25
49.701 2.85 49.25
49.701 7.65 22.25
49.701 7.65 26.75
49.701 7.65 17.75
49.701 2.85 44.75
51.0507 0.45 26.75
51.0507 0.45 22.25
51.0507 0.45 17.75
50.9158 0.75 26.75
50.9158 0.75 22.25
50.9158 0.75 17.75
50.6073 3.45 35.75
50.6073 1.05 31.25
50.6073 1.05 26.75
49.8938 6.75 30.35
